id_hospital,nome_hospital,estado,cidade,tipo_unidade,qtd_leitos,ocupacao_perc,pacientes_em_espera,qtd_medicos,qtd_enfermeiros,qtd_atendimentos_mes,tempo_medio_espera_min,gastos_mensais_R$,repasses_sus_R$,taxa_mortalidade_%,tipo_gestao,indice_satisfacao,data
d0cc1597,Hospital Vida 529,RO,Curitiba,Hospital Especializado,185,56.8,67,77,118,3981,19.43,492946.77,562842.2,8.12,Federal,4.7,02/12/2024
0eee10f2,Hospital Esperança 973,RO,Teresina,Hospital Geral,99,94.8,73,48,60,7539,57.43,714277.27,225370.08,13.26,Estadual,4.2,15/04/2024
8717e280,Hospital Esperança 408,RO,Manaus,UPA,165,22.9,75,62,62,8677,104.44,561955.96,425368.51,9.2,Estadual,1.1,14/01/2025
e9d61c50,Hospital Esperança 51,RO,Curitiba,Posto de Saúde,296,63.3,13,21,52,6906,123.92,357149.73,454577.47,7.09,Estadual,2.7,02/03/2025
c72088ff,Hospital Saúde 956,RO,Aracaju,Unidade Mista,74,22.5,144,48,8,4706,72.94,68281.12,197466.18,11.56,Estadual,4.7,17/08/2024
469082c1,Hospital Saúde 203,RO,Teresina,Hospital Especializado,235,56.8,149,44,108,9014,17.09,487606.98,804107.24,8.76,Estadual,1.9,31/12/2024
421012bc,Hospital Saúde 971,RO,Cuiabá,Hospital Geral,360,49.6,118,77,87,8979,123.28,342951.14,295275.01,14.38,Municipal,4.2,20/09/2024
f0192920,Hospital Bem Estar 326,RO,Fortaleza,UPA,462,38.0,134,15,91,519,64.82,209509.05,77712.67,13.9,Municipal,3.0,09/04/2025
02aad528,Hospital Vida 35,RO,Palmas,Posto de Saúde,496,56.1,65,68,68,5479,166.84,110046.44,759049.6,2.74,Municipal,4.1,10/10/2024
66850bbe,Hospital Vida 625,RO,Natal,Unidade Mista,300,87.2,59,71,66,6820,159.06,229020.53,97658.13,0.48,Municipal,1.8,09/02/2025
0b9d3de0,Hospital Vida 924,RO,Brasília,Hospital Especializado,199,24.3,124,73,149,9514,94.23,671647.61,886099.89,14.06,Municipal,2.7,29/12/2024
a17480d5,Hospital Bem Estar 119,RO,João Pessoa,Hospital Geral,353,84.3,131,81,85,7649,53.79,935014.61,236410.42,9.68,Federal,3.7,11/02/2025
8444f609,Hospital Bem Estar 98,RO,Rio Branco,UPA,355,92.2,49,19,119,772,172.23,443809.01,449587.44,2.54,Federal,2.4,19/08/2024
b4cc5837,Hospital Bem Estar 342,RO,Belo Horizonte,Posto de Saúde,450,55.5,45,87,109,732,84.22,658260.75,92811.07,0.68,Federal,4.9,11/07/2024
abafd714,Hospital Saúde 348,RO,Fortaleza,Unidade Mista,402,54.3,9,20,100,4588,61.81,502618.03,48148.41,5.92,Federal,3.4,19/09/2024
9eeb6d43,Hospital Esperança 449,RO,Brasília,Hospital Especializado,213,54.0,58,66,89,4188,58.57,953095.18,350198.11,6.4,Federal,4.5,25/03/2025
c2410f96,Hospital Saúde 320,RO,Recife,Hospital Geral,68,86.1,110,72,55,9989,171.74,797470.84,257828.44,10.03,Estadual,3.1,30/03/2025
5560f9c2,Hospital Saúde 892,RO,Rio de Janeiro,UPA,472,46.9,40,24,50,8936,45.72,675079.81,818738.53,0.4,Estadual,3.1,17/04/2024
dd41dc25,Hospital Vida 22,RO,Rio Branco,Posto de Saúde,28,87.9,51,18,90,7972,27.11,122946.24,828702.58,3.61,Estadual,2.6,19/01/2025
b699eaca,Hospital Saúde 757,RO,Salvador,Unidade Mista,280,21.5,94,64,40,3885,175.46,117729.14,598044.24,10.93,Estadual,2.7,20/06/2024
cb5add6b,Hospital Esperança 843,RO,Palmas,Hospital Especializado,170,96.7,32,30,62,3430,111.14,936106.41,78991.08,3.32,Estadual,3.8,23/05/2024
424ebf2f,Hospital Esperança 523,RO,Palmas,Hospital Geral,330,25.4,128,28,103,3926,109.02,654148.27,177185.17,14.04,Municipal,4.8,07/10/2024
7655b9c4,Hospital Saúde 228,RO,Belo Horizonte,UPA,402,95.6,96,24,68,5757,163.56,595307.44,104521.77,8.82,Municipal,5.0,02/06/2024
3ccda41b,Hospital Saúde 262,RO,Curitiba,Posto de Saúde,116,43.2,118,38,105,7482,68.86,54576.86,86673.9,12.54,Municipal,4.6,28/09/2024
14af9abb,Hospital Bem Estar 286,RO,Natal,Unidade Mista,201,51.7,7,98,21,525,76.13,263667.76,392447.13,9.19,Municipal,3.4,13/06/2024
d6582156,Hospital Esperança 165,RO,São Paulo,Hospital Especializado,237,21.5,60,61,68,1478,86.72,618590.23,354459.31,7.4,Municipal,2.3,14/06/2024
64494d9c,Hospital Vida 271,RO,Aracaju,Hospital Geral,171,48.9,109,65,53,7697,95.69,350886.1,628046.6,13.54,Federal,3.9,08/09/2024
1ed90262,Hospital Esperança 813,RO,Palmas,UPA,266,68.0,56,21,11,4147,70.67,571701.63,381237.57,2.34,Federal,4.9,01/08/2024
5a10dbe2,Hospital Esperança 788,RO,Campo Grande,Posto de Saúde,332,39.6,44,6,60,5389,168.17,260853.66,516603.33,8.95,Federal,3.7,29/03/2025
371bbead,Hospital Vida 468,RO,Palmas,Unidade Mista,490,71.3,119,42,21,2963,128.24,475177.6,360142.41,12.21,Federal,1.6,03/01/2025
0f9b109e,Hospital Esperança 914,RO,Florianópolis,Hospital Especializado,260,48.5,46,40,122,1902,63.17,652535.98,130183.53,3.63,Federal,2.7,23/02/2025
20b8e4d1,Hospital Vida 845,RO,Salvador,Hospital Geral,475,38.0,134,85,26,7830,99.78,344437.79,355771.66,9.14,Estadual,3.7,05/01/2025
9dd06258,Hospital Saúde 600,RO,Curitiba,UPA,219,61.4,39,91,139,2596,43.49,881592.13,757674.82,5.82,Estadual,2.9,30/10/2024
05b2b3ea,Hospital Bem Estar 144,RO,Teresina,Posto de Saúde,175,63.3,52,50,28,1726,66.57,481118.77,264533.83,5.05,Estadual,2.4,31/03/2025
ded1c630,Hospital Vida 234,RO,Goiânia,Unidade Mista,373,47.6,4,92,57,4659,47.42,672775.12,20521.61,11.39,Estadual,1.9,08/11/2024
e6ffa83e,Hospital Esperança 480,RO,Salvador,Hospital Especializado,419,37.0,41,19,35,6814,38.87,716091.12,187474.83,4.66,Estadual,4.1,02/12/2024
1869cef2,Hospital Bem Estar 119,RO,Curitiba,Hospital Geral,45,40.7,107,100,9,8586,14.81,791411.28,780753.16,13.54,Municipal,3.1,27/02/2025
a26bf59c,Hospital Vida 5,RO,João Pessoa,UPA,73,40.4,81,86,123,4903,146.89,334886.05,450846.84,1.22,Municipal,2.7,12/02/2025
96f8a280,Hospital Bem Estar 492,RO,Fortaleza,Posto de Saúde,40,78.5,12,94,97,4657,171.34,368633.2,751600.45,11.88,Municipal,4.0,22/12/2024
b11504c3,Hospital Vida 796,RO,Fortaleza,Unidade Mista,134,59.8,29,100,83,7007,43.54,670406.55,360422.69,3.9,Municipal,4.3,26/08/2024
832c8acf,Hospital Esperança 305,RO,Rio Branco,Hospital Especializado,37,60.1,6,91,83,1476,45.96,392189.13,859346.53,0.61,Municipal,1.8,14/09/2024
871dc7d9,Hospital Saúde 9,RO,Brasília,Hospital Geral,145,42.0,44,29,88,1494,124.49,529132.78,68983.22,6.98,Federal,1.4,04/07/2024
4501c1a5,Hospital Saúde 473,RO,Belém,UPA,113,28.8,144,58,73,5460,123.73,936939.44,88528.61,1.32,Federal,4.0,24/12/2024
461329bb,Hospital Saúde 84,RO,Belém,Posto de Saúde,313,96.3,112,84,49,4624,160.56,140361.58,732235.82,4.59,Federal,4.8,25/05/2024
800e43a1,Hospital Saúde 265,RO,Teresina,Unidade Mista,363,36.3,10,92,24,1283,102.46,395790.18,165904.01,10.58,Federal,1.5,18/12/2024
fb5e6ae3,Hospital Bem Estar 717,RO,Teresina,Hospital Especializado,462,86.2,66,95,76,8206,173.37,815853.3,379221.83,12.69,Federal,1.3,02/12/2024
84bd1d5c,Hospital Vida 196,RO,Belo Horizonte,Hospital Geral,133,34.5,46,85,122,5845,74.18,71110.68,830895.72,4.44,Estadual,4.1,23/06/2024
0368fd5c,Hospital Bem Estar 484,RO,Macapá,UPA,333,99.6,61,14,126,2442,130.29,922807.94,396707.96,4.22,Estadual,1.4,18/08/2024
241cd602,Hospital Saúde 743,RO,Manaus,Posto de Saúde,207,21.9,104,90,18,4738,107.86,170003.83,568428.63,7.31,Estadual,4.7,12/08/2024
20ecd418,Hospital Bem Estar 586,RO,Cuiabá,Unidade Mista,163,30.5,115,74,17,3873,103.4,148808.17,711049.96,4.36,Estadual,2.5,03/12/2024
4c284b42,Hospital Bem Estar 828,RO,Campo Grande,Hospital Especializado,106,21.2,87,43,112,751,141.83,175641.61,29786.43,5.27,Estadual,3.8,04/10/2024
4d3aaa41,Hospital Bem Estar 66,RO,Cuiabá,Hospital Geral,496,61.2,80,32,111,4781,128.08,256784.0,785584.19,1.46,Municipal,4.8,19/12/2024
09644332,Hospital Vida 831,RO,Fortaleza,UPA,107,88.8,93,47,103,2259,82.29,621216.03,882052.62,10.32,Municipal,1.4,10/03/2025
4e7ef2d4,Hospital Vida 854,RO,João Pessoa,Posto de Saúde,112,64.4,71,47,110,4195,147.85,941066.82,844444.75,10.2,Municipal,1.1,14/01/2025
1a3ff264,Hospital Saúde 21,RO,Rio de Janeiro,Unidade Mista,311,80.7,97,70,92,7823,103.79,997741.54,781777.14,13.48,Municipal,3.3,24/09/2024
7804b76b,Hospital Bem Estar 845,RO,Porto Alegre,Hospital Especializado,425,89.3,39,27,148,959,35.87,139489.19,660226.37,10.12,Municipal,2.9,25/01/2025
4f22ff1e,Hospital Saúde 416,RO,Curitiba,Hospital Geral,434,97.3,37,30,49,7547,137.06,632145.69,697909.17,7.18,Federal,2.9,26/10/2024
eddc741e,Hospital Bem Estar 771,RO,Vitória,UPA,381,91.8,95,66,49,4654,65.39,639106.01,395448.16,11.46,Federal,2.7,23/06/2024
2d0396fd,Hospital Bem Estar 624,RO,Teresina,Posto de Saúde,283,72.5,94,95,38,9912,18.45,342669.91,244261.74,3.82,Federal,2.3,06/01/2025
b098b057,Hospital Esperança 277,RO,Macapá,Unidade Mista,167,45.7,4,49,86,2662,109.96,310096.34,65504.12,2.65,Federal,4.7,13/04/2025
fa800b46,Hospital Vida 176,RO,Porto Velho,Hospital Especializado,66,20.2,112,95,131,6715,23.27,906020.56,485953.05,2.23,Federal,3.3,01/05/2024
822b6a41,Hospital Esperança 584,RO,Brasília,Hospital Geral,466,37.9,70,6,72,5788,55.78,113393.86,634864.59,12.22,Estadual,1.7,25/09/2024
122018c4,Hospital Esperança 891,RO,Belo Horizonte,UPA,138,20.7,88,25,48,8104,169.04,106572.0,898376.03,11.07,Estadual,3.4,28/10/2024
f39dbc23,Hospital Esperança 564,RO,Cuiabá,Posto de Saúde,218,32.2,49,93,7,1671,61.06,102708.09,753103.56,3.11,Estadual,2.1,08/01/2025
4a28c456,Hospital Saúde 609,RO,Vitória,Unidade Mista,406,74.0,53,9,78,3020,58.55,60916.34,637934.02,10.92,Estadual,2.2,04/03/2025
45164277,Hospital Bem Estar 852,RO,Cuiabá,Hospital Especializado,359,68.4,19,94,136,5185,141.89,733645.79,141110.53,11.11,Estadual,1.2,18/08/2024
dff81351,Hospital Saúde 702,RO,Natal,Hospital Geral,39,99.3,13,54,132,5453,65.85,97582.48,397767.5,13.35,Municipal,2.8,28/11/2024
c267eb64,Hospital Saúde 603,RO,Belém,UPA,73,70.1,6,29,117,1993,88.85,451335.26,462976.23,6.66,Municipal,3.9,17/11/2024
7bb221b4,Hospital Bem Estar 322,RO,Brasília,Posto de Saúde,245,84.2,17,85,101,7333,175.68,447201.94,290547.07,7.73,Municipal,4.4,18/09/2024
0a15a46c,Hospital Saúde 232,RO,Salvador,Unidade Mista,356,90.1,150,58,104,8514,150.48,648909.23,210266.93,7.94,Municipal,1.3,09/08/2024
cbbc6590,Hospital Vida 405,RO,Aracaju,Hospital Especializado,491,46.3,8,95,35,6237,151.33,862198.91,881549.86,4.33,Municipal,3.4,30/06/2024
9b1d4734,Hospital Vida 302,RO,Aracaju,Hospital Geral,55,96.0,93,27,118,333,145.27,928280.1,639503.19,11.41,Federal,3.4,10/12/2024
544867cd,Hospital Bem Estar 555,RO,São Paulo,UPA,422,27.2,81,93,49,6260,19.8,529947.47,416927.43,4.25,Federal,4.2,31/03/2025
2dfb410b,Hospital Esperança 750,RO,Rio de Janeiro,Posto de Saúde,268,80.8,24,98,12,5886,132.6,906114.48,567095.48,2.76,Federal,2.8,28/05/2024
6698906e,Hospital Bem Estar 930,RO,São Luís,Unidade Mista,126,63.2,104,30,111,8284,97.86,451436.94,156260.96,1.84,Federal,4.8,08/08/2024
7970f935,Hospital Bem Estar 679,RO,Macapá,Hospital Especializado,84,31.4,150,33,7,7365,57.93,975822.55,729529.86,13.86,Federal,1.5,28/06/2024
5ed12a15,Hospital Saúde 994,RO,Maceió,Hospital Geral,72,80.5,40,70,96,2087,30.44,493969.58,149895.82,1.32,Estadual,4.5,05/10/2024
697bcfbd,Hospital Bem Estar 978,RO,Vitória,UPA,398,95.2,86,79,131,4845,124.11,202192.06,373381.41,10.2,Estadual,4.2,24/08/2024
5fee57bb,Hospital Bem Estar 35,RO,Florianópolis,Posto de Saúde,475,66.7,29,6,82,5367,68.33,894620.73,639388.57,14.92,Estadual,4.2,05/11/2024
99402791,Hospital Saúde 747,RO,Porto Velho,Unidade Mista,290,76.8,6,13,85,6882,104.15,908180.54,480727.22,10.12,Estadual,3.9,27/05/2024
0932aaef,Hospital Esperança 978,RO,Brasília,Hospital Especializado,139,62.0,19,49,143,5150,41.38,63341.06,754786.86,6.5,Estadual,1.6,06/05/2024
6a72b81d,Hospital Bem Estar 993,RO,Porto Alegre,Hospital Geral,121,98.5,21,42,40,5233,56.97,141860.43,719019.62,3.49,Municipal,4.6,08/04/2025
e4d1aa8b,Hospital Bem Estar 974,RO,Rio Branco,UPA,256,34.9,106,97,91,1338,63.76,910245.58,555178.96,9.75,Municipal,1.0,17/12/2024
d071c68b,Hospital Saúde 403,RO,Aracaju,Posto de Saúde,466,46.5,7,21,38,3891,24.62,104889.3,466967.1,11.64,Municipal,1.3,13/02/2025
2a9b7673,Hospital Vida 190,RO,Brasília,Unidade Mista,190,25.9,123,73,116,7592,77.66,438178.74,188706.66,1.41,Municipal,2.3,25/07/2024
1d2f72c6,Hospital Vida 94,RO,Natal,Hospital Especializado,248,59.0,100,49,131,8519,120.48,732461.4,759250.02,2.53,Municipal,2.7,10/09/2024
aa1797e0,Hospital Bem Estar 981,RO,Natal,Hospital Geral,458,69.8,150,80,116,7373,112.01,656795.69,318662.32,12.17,Federal,4.5,05/05/2024
e14dcf40,Hospital Saúde 149,RO,Campo Grande,UPA,410,95.2,18,87,122,6559,46.43,502721.26,302880.22,11.8,Federal,4.2,19/07/2024
838bf6f7,Hospital Saúde 266,RO,Palmas,Posto de Saúde,366,37.2,111,43,146,940,87.57,326766.51,642552.9,14.77,Federal,1.2,07/07/2024
1e08122a,Hospital Saúde 800,RO,Boa Vista,Unidade Mista,249,76.3,65,68,26,894,141.77,163000.35,415777.83,10.68,Federal,1.9,17/03/2025
4b9c24fd,Hospital Esperança 976,RO,São Paulo,Hospital Especializado,98,21.8,47,30,11,8047,161.2,828788.31,795278.23,14.55,Federal,3.9,24/08/2024
e245d0ec,Hospital Bem Estar 378,RO,Florianópolis,Hospital Geral,381,24.6,140,51,50,3384,21.11,393431.43,286068.07,12.48,Estadual,3.5,13/09/2024
ea4ec3bd,Hospital Vida 340,RO,Curitiba,UPA,81,73.1,19,69,93,6848,136.55,91564.95,534276.17,5.42,Estadual,3.2,11/07/2024
333f1320,Hospital Vida 381,RO,Maceió,Posto de Saúde,28,47.9,146,42,107,1810,49.59,507794.47,664656.93,12.1,Estadual,2.6,24/10/2024
65e6d2cd,Hospital Esperança 112,RO,Palmas,Unidade Mista,301,37.4,46,23,20,3166,30.09,557822.56,571969.19,9.33,Estadual,4.1,14/03/2025
ce076d82,Hospital Esperança 180,RO,Palmas,Hospital Especializado,100,77.5,138,27,69,2234,97.33,255181.5,708663.54,9.04,Estadual,4.1,06/01/2025
d3269b13,Hospital Vida 179,RO,João Pessoa,Hospital Geral,132,98.9,1,20,106,4742,25.99,391487.5,33926.19,3.97,Municipal,1.0,19/02/2025
eea803da,Hospital Vida 157,RO,Teresina,UPA,403,72.7,125,17,116,3832,145.93,276528.74,734621.31,0.62,Municipal,1.9,29/01/2025
16d7ba86,Hospital Vida 488,RO,Goiânia,Posto de Saúde,498,59.9,54,44,63,1386,32.44,204058.48,894266.36,12.42,Municipal,1.4,27/06/2024
8a0f99c2,Hospital Esperança 730,RO,Boa Vista,Unidade Mista,253,92.4,128,88,143,8517,54.11,622609.62,768856.14,3.86,Municipal,1.6,11/03/2025
7ec89416,Hospital Saúde 45,RO,Porto Alegre,Hospital Especializado,485,31.5,23,88,37,2326,24.28,731818.78,160987.05,7.21,Municipal,3.3,15/12/2024
e531095b,Hospital Vida 129,RO,Brasília,Hospital Geral,67,53.7,3,25,139,1708,113.84,820938.01,58762.8,12.43,Federal,2.6,03/04/2025
2a218453,Hospital Esperança 737,RO,Manaus,UPA,365,44.5,129,62,63,5476,68.76,302318.92,700385.76,3.09,Federal,3.3,21/06/2024
8e25b3c5,Hospital Bem Estar 484,RO,São Luís,Posto de Saúde,11,57.9,37,45,62,6390,28.6,880922.97,869638.11,4.41,Federal,1.5,30/09/2024
4dc658d1,Hospital Bem Estar 584,RO,Florianópolis,Unidade Mista,290,62.2,38,96,136,3943,100.48,323445.72,272692.72,10.25,Federal,1.3,13/04/2024
df14809f,Hospital Esperança 348,RO,Recife,Hospital Especializado,389,57.4,74,33,131,5436,117.44,188964.53,442118.78,14.2,Federal,2.2,19/04/2024
9d3cbddd,Hospital Vida 785,RO,Maceió,Hospital Geral,265,98.5,45,6,103,8039,64.88,316235.69,164220.39,12.52,Estadual,2.1,06/06/2024
4b08994a,Hospital Vida 733,RO,Manaus,UPA,110,60.7,118,54,36,7521,26.49,877402.79,385862.93,3.66,Estadual,4.5,20/04/2024
744c3a8e,Hospital Esperança 513,RO,Rio de Janeiro,Posto de Saúde,441,80.0,9,42,28,6429,152.68,659969.34,363668.05,9.27,Estadual,4.3,16/05/2024
03499070,Hospital Bem Estar 747,RO,Macapá,Unidade Mista,146,98.9,28,74,35,4866,97.62,97329.7,406667.09,5.93,Estadual,4.5,11/11/2024
92b2009e,Hospital Saúde 311,RO,Campo Grande,Hospital Especializado,59,88.8,68,40,86,2220,161.55,610295.85,590960.59,1.52,Estadual,2.2,11/05/2024
a58b28fe,Hospital Esperança 968,RO,São Luís,Hospital Geral,342,46.5,71,75,40,3596,164.3,244521.41,335060.38,3.13,Municipal,2.5,26/04/2024
6b702cfb,Hospital Saúde 180,RO,Boa Vista,UPA,190,89.5,74,65,8,4101,171.8,859636.07,328312.73,5.94,Municipal,2.3,14/10/2024
848cb38a,Hospital Esperança 556,RO,Macapá,Posto de Saúde,424,62.8,27,23,112,649,78.05,366095.05,562605.88,3.02,Municipal,2.4,23/04/2024
c0a3f3ce,Hospital Saúde 238,RO,Vitória,Unidade Mista,189,58.1,149,64,74,9341,21.25,557879.3,328291.14,12.3,Municipal,1.4,12/11/2024
a0909f62,Hospital Bem Estar 321,RO,São Luís,Hospital Especializado,432,41.5,38,46,35,6291,85.42,204794.31,258873.35,4.7,Municipal,1.8,04/09/2024
bd3cad70,Hospital Esperança 281,RO,Manaus,Hospital Geral,124,88.2,28,89,22,9447,144.58,569611.16,353351.31,9.03,Federal,3.4,13/11/2024
47226fa1,Hospital Bem Estar 951,RO,Campo Grande,UPA,159,69.8,104,57,114,7017,179.95,598235.35,296105.93,11.31,Federal,2.0,15/02/2025
683d427b,Hospital Esperança 716,RO,Rio de Janeiro,Posto de Saúde,386,97.8,137,9,125,6941,169.9,102287.49,527087.75,12.33,Federal,1.3,03/10/2024
8f2409ac,Hospital Saúde 262,RO,Salvador,Unidade Mista,128,81.2,34,42,45,8320,21.61,447421.9,591800.76,5.12,Federal,2.2,06/08/2024
3ba1ecb5,Hospital Saúde 270,RO,Cuiabá,Hospital Especializado,473,58.0,24,83,56,4407,28.99,393699.12,786914.32,10.57,Federal,1.1,08/09/2024
6d1377ff,Hospital Bem Estar 227,RO,São Luís,Hospital Geral,81,50.0,46,89,40,909,108.27,342374.45,259068.64,4.84,Estadual,1.1,20/11/2024
2a03bba6,Hospital Saúde 436,RO,Natal,UPA,148,98.3,114,87,60,2650,138.57,935242.11,382392.18,0.6,Estadual,1.3,26/10/2024
1f80a48e,Hospital Esperança 154,RO,Macapá,Posto de Saúde,149,45.1,95,53,130,6884,161.65,791840.49,374579.86,4.62,Estadual,1.8,11/05/2024
e8ada7aa,Hospital Vida 572,RO,Brasília,Unidade Mista,329,25.2,82,55,68,3286,87.08,879603.62,134293.96,14.39,Estadual,3.7,26/05/2024
58fbd45d,Hospital Esperança 913,RO,Porto Alegre,Hospital Especializado,479,80.9,90,13,76,2451,136.49,498488.23,498969.74,3.04,Estadual,3.8,01/07/2024
6219a5a1,Hospital Bem Estar 880,RO,Teresina,Hospital Geral,329,41.7,147,59,114,9947,179.06,572518.55,203498.17,13.87,Municipal,2.4,14/12/2024
c4798fff,Hospital Esperança 541,RO,Belém,UPA,319,27.9,36,61,145,3302,19.97,222327.31,351500.7,14.55,Municipal,1.1,13/03/2025
930ace65,Hospital Esperança 770,RO,Rio Branco,Posto de Saúde,57,74.9,79,73,46,4648,154.72,632986.82,103379.82,4.36,Municipal,3.6,03/10/2024
20ae75c6,Hospital Bem Estar 387,RO,Porto Velho,Unidade Mista,92,37.1,133,80,61,5676,49.91,657630.86,167993.01,5.58,Municipal,3.1,09/07/2024
55ebf798,Hospital Esperança 103,RO,Aracaju,Hospital Especializado,115,55.7,51,63,88,4415,152.49,399001.06,559515.24,10.65,Municipal,3.1,27/02/2025
ce04c878,Hospital Bem Estar 211,RO,Goiânia,Hospital Geral,170,81.7,115,29,54,7220,59.91,215669.92,745374.07,5.85,Federal,2.1,17/11/2024
0c6b69ee,Hospital Saúde 736,RO,Macapá,UPA,61,83.2,147,30,90,1277,145.0,834227.35,807069.48,12.7,Federal,1.4,27/01/2025
8ca25815,Hospital Vida 617,RO,Teresina,Posto de Saúde,415,75.5,47,62,12,3111,101.19,544349.4,520815.48,5.02,Federal,3.7,24/07/2024
758c55e4,Hospital Vida 544,RO,Belo Horizonte,Unidade Mista,244,95.5,54,60,138,3619,58.57,108142.89,164180.91,9.25,Federal,1.6,24/06/2024
187f948e,Hospital Bem Estar 601,RO,Campo Grande,Hospital Especializado,46,72.1,146,60,122,925,110.41,247946.71,657989.63,1.73,Federal,2.5,19/10/2024
f552da94,Hospital Bem Estar 213,RO,Porto Alegre,Hospital Geral,119,36.0,111,15,48,7808,86.31,575980.09,332411.71,8.65,Estadual,2.0,31/07/2024
79442af2,Hospital Vida 675,RO,Boa Vista,UPA,162,98.2,35,89,15,4905,59.13,953319.29,354916.28,9.44,Estadual,3.4,24/05/2024
dbb5260c,Hospital Bem Estar 105,RO,Salvador,Posto de Saúde,68,71.5,30,33,70,3876,39.95,79367.57,428098.03,2.15,Estadual,3.2,09/10/2024
0c32bd8b,Hospital Vida 347,RO,Curitiba,Unidade Mista,452,79.5,35,92,75,1382,170.96,236518.96,311923.8,13.32,Estadual,1.7,30/08/2024
8c8534ef,Hospital Saúde 127,RO,Porto Velho,Hospital Especializado,11,64.7,26,25,52,8744,29.79,227137.95,766517.56,6.06,Estadual,2.7,10/04/2025
2ea7267a,Hospital Esperança 257,RO,Palmas,Hospital Geral,90,22.3,58,73,91,9598,19.57,435228.34,80446.12,12.86,Municipal,3.4,10/07/2024
37b34d30,Hospital Saúde 318,RO,Cuiabá,UPA,219,52.1,147,17,45,4319,48.5,257978.39,43398.81,0.17,Municipal,1.7,29/07/2024
347d6fc2,Hospital Vida 688,RO,Florianópolis,Posto de Saúde,310,89.8,110,96,25,3873,56.7,939124.61,236908.24,10.56,Municipal,3.5,27/04/2024
d1e8fb85,Hospital Vida 936,RO,Boa Vista,Unidade Mista,78,66.5,133,25,31,3087,28.0,565590.99,420445.84,6.02,Municipal,1.3,04/12/2024
be888531,Hospital Bem Estar 432,RO,São Paulo,Hospital Especializado,446,58.6,81,32,47,5050,156.56,651759.58,476720.41,1.93,Municipal,1.7,28/09/2024
15c4c5a0,Hospital Vida 952,RO,Belo Horizonte,Hospital Geral,30,33.0,46,6,80,7762,74.59,916941.61,105115.42,3.78,Federal,2.3,14/10/2024
37bcaf45,Hospital Bem Estar 289,RO,Goiânia,UPA,29,64.3,18,32,29,1878,135.63,456828.24,441599.66,8.85,Federal,2.5,23/01/2025
30f2f09e,Hospital Vida 925,RO,Macapá,Posto de Saúde,130,20.7,70,93,113,3192,117.79,207577.02,149050.81,6.75,Federal,2.3,18/01/2025
8058cda8,Hospital Esperança 964,RO,Salvador,Unidade Mista,374,42.9,134,22,77,9908,129.18,350122.42,846895.54,3.26,Federal,2.4,30/08/2024
53df4325,Hospital Saúde 942,RO,Rio Branco,Hospital Especializado,473,42.3,47,27,55,8779,142.68,337922.26,766109.24,6.12,Federal,2.9,29/05/2024
5e684f8a,Hospital Saúde 153,RO,Florianópolis,Hospital Geral,447,52.4,119,96,33,8454,138.25,910262.7,850889.81,13.37,Estadual,4.9,05/11/2024
39fb2b16,Hospital Esperança 577,RO,Macapá,UPA,17,45.9,69,47,117,9664,21.23,769571.08,829600.53,2.78,Estadual,4.5,29/11/2024
7486fe74,Hospital Vida 919,RO,Belo Horizonte,Posto de Saúde,408,26.1,81,53,57,3432,112.17,170211.92,555045.19,5.36,Estadual,3.0,16/06/2024
ce9a93bc,Hospital Vida 775,RO,Manaus,Unidade Mista,186,51.9,1,79,7,9363,121.74,136846.22,879376.33,0.61,Estadual,2.6,22/07/2024
ef3f2d49,Hospital Bem Estar 344,RO,Brasília,Hospital Especializado,451,23.6,99,35,130,1152,135.35,759248.24,462271.5,3.56,Estadual,1.9,23/11/2024
1278f055,Hospital Vida 231,RO,Teresina,Hospital Geral,367,22.4,117,70,22,6764,55.87,804470.12,371788.25,9.39,Municipal,4.6,22/08/2024
052de6f0,Hospital Vida 21,RO,Fortaleza,UPA,332,22.0,123,63,19,3226,113.66,66496.33,23484.36,5.13,Municipal,4.2,26/03/2025
4cf3a484,Hospital Saúde 415,RO,Boa Vista,Posto de Saúde,318,33.9,75,34,117,3765,84.01,667523.83,810484.53,3.27,Municipal,2.7,08/05/2024
2ebfb0ea,Hospital Saúde 621,RO,Macapá,Unidade Mista,336,34.8,148,35,45,1250,60.92,324184.13,143527.97,14.84,Municipal,3.1,25/10/2024
c061f49c,Hospital Saúde 776,RO,Rio de Janeiro,Hospital Especializado,387,41.5,92,73,40,7082,134.24,562825.89,73844.77,8.92,Municipal,2.2,11/02/2025
a9c46180,Hospital Bem Estar 388,RO,Palmas,Hospital Geral,189,47.9,121,85,78,8486,166.42,497740.79,129809.59,8.35,Federal,1.9,14/05/2024
4c5094d5,Hospital Esperança 173,RO,Belo Horizonte,UPA,437,35.0,43,87,36,7375,92.33,928262.89,321604.35,13.82,Federal,3.3,20/06/2024
605b8139,Hospital Esperança 972,RO,Belém,Posto de Saúde,148,86.2,93,32,21,8384,15.84,850630.36,147919.67,9.62,Federal,3.2,08/11/2024
d14de98e,Hospital Vida 883,RO,Boa Vista,Unidade Mista,461,26.6,26,14,64,3173,89.56,897892.77,881952.7,10.47,Federal,2.2,08/02/2025
